url	passage	tokenid	token	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.31	14pr.31.18	opera	ls.n32660:opera
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.31	14pr.31.19	exirent	ls.n16804:exeo
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.31	14pr.31.20	omnes	ls.n32583:omnis
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.31	14pr.31.20_0	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.31	14pr.31.21	dux	ls.n15002:dux
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.31	14pr.31.22	ergo	ls.n16121:ergo
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.31	14pr.31.23	Iason	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.31	14pr.31.24	regnauit	ls.n40911:regno
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.31	14pr.31.24_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.0	faber	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.1	Argus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.2	Danai	ls.n12314:Danaus
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.3	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.3_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.4	gubernator	ls.n19996:gubernator
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.5	Tiphys	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.5_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.6	cuius	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.6	cuius	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.7	post	ls.n37194:post
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.8	mortem	ls.n29724:mors
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.9	rexit	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.10	nauem	ls.n30568:navis
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.11	Ancaeus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.12	Neptuni	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.13	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.13_0	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.14	proreta	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.15	nauigauit	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.16	Lynceus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.17	Apharei	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.18	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.18_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.19	qui	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.19	qui	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.20	multum	ls.n29945:multus
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.21	uidebat	ls.n50883:video
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.21_0	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.22	tutarchi	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.23	autem	ls.n4633:autem
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.24	fuerunt	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.25	Zetes	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.26	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.27	Calais	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.28	Aquilonis	ls.n3294:aquilo
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.29	filii	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.29_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.30	qui	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.30	qui	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.31	pennas	ls.n34513:penna
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.32	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.33	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.34	capite	ls.n6724:caput
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.34	capite	ls.n6614:capio1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.35	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.36	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.37	pedibus	ls.n35756:pes
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.38	habuerunt	ls.n20077:habeo
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.38_0	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.39	ad	ls.n665:ad
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.40	proram	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.41	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.42	remos	ls.n41092:Remus2
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.43	sederunt	ls.n43305:sedeo
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.44	Peleus	ls.n34403:Peleus
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.45	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.46	Thelamon	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.46_0	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.47	ad	ls.n665:ad
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.48	pitulum	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.49	sederunt	ls.n43305:sedeo
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.50	Hercules	ls.n20511:Hercules
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.51	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.52	Idas	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.52_0	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.53	ceteri	ls.n7640:ceterus
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.54	ordinem	ls.n32947:ordo
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.55	seruauerunt	ls.n43947:servo
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.55_0	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.56	celeuma	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.57	dixit	ls.n13804:dico2
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.58	Orpheus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.59	Oeagri	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.60	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.60_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.61	post	ls.n37194:post
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.61_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.62	relicto	ls.n40982:relinquo
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.63	eo	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.63	eo	ls.n15868:eo1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.64	ab	ls.n4:ab
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.65	Hercule	ls.n20511:Hercules
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.65_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.66	loco	ls.n26903:locus
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.66	loco	ls.n26891:loco
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.67	eius	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.68	sedit	ls.n43305:sedeo
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.69	Peleus	ls.n34403:Peleus
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.70	Aeaci	ls.n1121:Aeacus
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.71	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.32	14pr.32.71_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.0	Haec	ls.n20640:hic
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.1	est	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.2	nauis	ls.n30568:navis
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.3	Argo	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.4	quam	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.5	Minerua	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.6	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.7	sideralem	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.8	circulum	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.9	rettulit	ls.n40791:refero
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.10	ob	ls.n31564:ob
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.11	hoc	ls.n20640:hic
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.12	quod	ls.n40262:quod1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.12	quod	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.13	ab	ls.n4:ab
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.14	se	ls.do
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.14	se	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.15	esset	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.16	aedificata	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.16_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.17	ac	ls.n283:ac2
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.18	primum	ls.n38340:primus
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.19	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.20	pelagus	ls.n34394:pelagus
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.21	deducta	ls.n13492:desum
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.22	est	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.23	haec	ls.n20640:hic
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.24	nauis	ls.n30568:navis
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.24_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.25	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.26	astris	ls.n4190:astrum
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.27	apparens	ls.n3120:appareo
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.28	a	ls.n4:ab
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.29	gubernaculo	ls.n19994:gubernaculum
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.30	ad	ls.n665:ad
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.31	uelum	ls.n50376:velum
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.31_0	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.32	cuius	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.32	cuius	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.33	speciem	ls.n44913:species
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.34	ac	ls.n283:ac2
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.35	formam	ls.n18566:forma
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.36	Cicero	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.37	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.38	Phaenomenis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.39	exponit	ls.n17092:expono
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.40	his	ls.n20640:hic
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.41	uersibus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.41_0	:	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.42	at	ls.n4220:at
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.43	Canis	ls.n6506:canis1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.43	Canis	ls.n6524:cano
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.44	ad	ls.n665:ad
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.45	caudam	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.46	serpens	ls.n43888:serpens
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.47	praelabitur	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.48	Argo	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.48_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.49	conuersam	ls.n11004:converto
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.50	prae	ls.n37331:prae
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.51	se	ls.do
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.51	se	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.52	portans	ls.n37152:porto
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.53	cum	ls.n11872:cum1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.54	lumine	ls.n27193:lumen
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.55	puppim	ls.n39610:puppis
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.55_0	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.56	non	ls.n31151:non
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.57	aliae	ls.n1896:alius2
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.58	naues	ls.n30568:navis
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.59	ut	ls.n49975:ut
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.60	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.61	alto	ls.n2061:altus1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.62	ponere	ls.n37010:pono
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.63	proras	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.64	ante	ls.n2733:ante
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.65	solent	ls.n44608:soleo
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.65_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.66	rostris	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.67	Neptunia	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.68	prata	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.69	secantes	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.69_0	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.70	sed	ls.n43291:sed1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.71	conuersa	ls.n11004:converto
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.72	retro	ls.n41527:retro
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.73	caeli	ls.n6042:caelum2
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.74	se	ls.do
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.74	se	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.75	per	ls.n34595:per1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.76	loca	ls.n26903:locus
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.76	loca	ls.n26891:loco
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.77	portat	ls.n37152:porto
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.77_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.78	sicut	ls.n44335:simul
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.79	cum	ls.n11872:cum1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.80	coeptant	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.81	tutos	ls.n49558:tutus
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.82	contingere	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.83	portus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.83_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.84	obuertant	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.85	nauem	ls.n30568:navis
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.86	magno	ls.n27649:magnus1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.87	cum	ls.n11872:cum1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.88	pondere	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.89	nautae	ls.n30535:nauta
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.89_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.91	trahunt	ls.n48709:traho
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.92	optata	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.93	ad	ls.n665:ad
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.94	litora	ls.n26851:litus3
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.95	puppim	ls.n39610:puppis
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.95_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.96	sic	ls.n44111:sic
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.97	conuersa	ls.n11004:converto
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.98	uetus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.99	super	ls.n46609:super2
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.100	aethera	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.101	labitur	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.102	Argo	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.107	inde	ls.n22699:inde
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.108	gubernaclum	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.109	tendens	ls.n47751:tendo
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.110	a	ls.n4:ab
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.111	puppe	ls.n39610:puppis
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.112	uolante	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.113	clari	ls.n8513:clarus
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.114	posteriora	ls.n37207:posterus
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.115	Canis	ls.n6506:canis1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.115	Canis	ls.n6524:cano
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.116	uestigia	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.117	tangit	ls.n47460:tango
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.117_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.118	haec	ls.n20640:hic
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.119	nauis	ls.n30568:navis
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.120	habet	ls.n20077:habeo
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.121	stellas	ls.n45311:stella
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.122	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.123	puppe	ls.n39610:puppis
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.124	quattuor	ls.n40062:quattuor
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.124_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.125	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.126	gubernaculo	ls.n19994:gubernaculum
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.127	dextro	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.128	quinque	ls.n40171:quinque1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.128_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.129	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.130	sinistro	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.131	quattuor	ls.n40062:quattuor
https://lingualatina.github.io/texts/browsable/hyginus/14pr/	14pr.33	14pr.33.131_0	,	ls.null
